COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
ETHIOPIA,Harari,Harari ,ETHIOPIA,Harari,Harar,ETHIOPIA,Harari,Harar,,
ETHIOPIA,Somalia,Jijiga,ETHIOPIA,Somalia,Jijiga,ETHIOPIA,Somalia,Jijiga,,
ETHIOPIA,Somalia,Gode,ETHIOPIA,Somalia,Gode,ETHIOPIA,Somalia,Gode,,
ETHIOPIA,Somalia,Dolo,ETHIOPIA,Somalia,Dolo,ETHIOPIA,Somalia,Dolo,,
ETHIOPIA,Somalia,Degeh Bur ,ETHIOPIA,Somalia,Degehabur,ETHIOPIA,Somalia,Degehabur,,
ETHIOPIA,Somalia,Kebri Dehar ,ETHIOPIA,Somalia,Kebri Dehar ,ETHIOPIA,Somalia,Kebri Dehar ,,
ETHIOPIA,Somalia,Derwernache ,ETHIOPIA,Somalia,Derwonaji,ETHIOPIA,Somalia,Derwonaji,,
ETHIOPIA,Somalia,Tog Wajale ,ETHIOPIA,Somalia,Togochale,ETHIOPIA,Somalia,Togochale,,
ETHIOPIA,Somalia,Hartisheik ,ETHIOPIA,Somalia,Hartisheik ,ETHIOPIA,Somalia,Hartisheik ,,
ETHIOPIA,Somalia,Awubere ,ETHIOPIA,Somalia,Awubere ,ETHIOPIA,Somalia,Awubere ,,
ETHIOPIA,Somalia,Imi,ETHIOPIA,Somalia,Imi,ETHIOPIA,Somalia,Imi,,
ETHIOPIA,Somalia,Gewana ,ETHIOPIA,Somalia,Gewana ,ETHIOPIA,Somalia,Gewana ,,
ETHIOPIA,Somalia,Werder ,ETHIOPIA,Somalia,Werder ,ETHIOPIA,Somalia,Werder ,,
ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Awasa ,ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Hawassa,ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Hawassa,,
ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Sodo,ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Sodo,ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Sodo,,
ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Arba Minch,ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Arba Minch,ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Arba Minch,,
ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Hosaena ,ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Hosaena ,ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Hosaena ,,
ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Dila,ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Dila,ETHIOPIA,Southern Nations Nationalities and People (SNNPR),Dilla,,
